"","race","height","weight","speed","strength","dexterity","constitution","intelligence","wisdom","charisma"
"7862","human",67,132,30,19,13,11,15,19,14
"7863","human",70,222,30,16,6,6,15,15,14
"7864","human",65,164,30,13,15,15,17,9,14
"7865","human",63,166,30,13,16,16,11,9,17
"7866","human",69,162,30,18,14,14,12,8,8
"7867","human",69,162,30,12,17,9,12,10,14
"7868","human",71,140,30,11,18,12,12,13,10
"7869","human",69,201,30,14,10,14,6,13,11
"7870","human",69,175,30,16,13,18,12,12,12
"7871","human",68,170,30,16,13,11,12,17,9
"7872","human",68,170,30,14,16,15,13,16,13
"7873","human",68,182,30,17,10,7,16,12,18
"7874","human",60,118,30,8,11,15,11,12,13
"7875","human",61,140,30,11,11,17,13,15,14
"7876","human",60,122,30,13,11,14,10,15,13
"7877","human",64,150,30,17,9,13,15,13,9
"7878","human",65,137,30,12,12,12,10,9,11
"7879","human",67,176,30,17,14,12,15,13,9
"7880","human",67,165,30,15,10,18,11,17,11
"7881","human",74,164,30,11,11,12,10,16,11
"7882","human",75,205,30,14,13,18,12,14,17
"7883","human",65,173,30,14,12,14,10,16,11
"7884","human",66,140,30,11,13,15,9,12,11
"7885","human",72,206,30,13,5,11,12,17,10
"7886","human",70,208,30,15,14,12,13,17,19
"7887","human",66,160,30,9,10,13,14,16,18
"7888","human",60,126,30,9,17,13,15,9,18
"7889","human",72,174,30,15,9,13,12,15,6
"7890","human",69,175,30,16,15,12,16,12,16
"7891","human",65,173,30,13,15,14,13,10,15
"7892","human",67,154,30,13,7,17,7,13,11
"7893","human",70,180,30,14,19,14,16,16,10
"7894","human",66,170,30,16,13,15,18,9,14
"7895","human",67,198,30,11,5,15,15,18,14
"7896","human",69,188,30,14,16,15,12,14,9
"7897","human",69,214,30,15,13,13,16,15,10
"7898","human",67,143,30,14,15,15,10,10,13
"7899","human",60,138,30,10,13,15,15,14,18
"7900","human",66,150,30,14,9,15,11,16,14
"7901","human",66,150,30,13,14,14,12,18,9
"7902","human",68,194,30,12,16,14,8,14,16
"7903","human",66,180,30,9,17,16,17,13,13
"7904","human",62,140,30,13,15,12,15,11,13
"7905","human",73,195,30,14,12,16,15,12,15
"7906","human",65,173,30,18,18,9,9,16,12
"7907","human",66,170,30,14,19,12,12,16,17
"7908","human",68,194,30,12,16,17,15,15,16
"7909","human",72,190,30,17,14,12,15,11,11
"7910","human",72,158,30,15,10,16,17,17,15
"7911","human",68,170,30,12,16,16,14,13,18
"7912","human",58,122,30,15,16,17,12,13,16
"7913","human",67,165,30,16,13,11,11,10,17
"7914","human",67,165,30,14,15,12,19,16,11
"7915","human",64,150,30,17,10,18,14,18,11
"7916","human",71,170,30,10,13,13,16,13,10
"7917","human",65,173,30,16,15,14,16,18,16
"7918","human",74,218,30,12,12,11,16,15,17
"7919","human",65,155,30,11,11,11,11,17,13
"7920","human",63,124,30,10,12,15,14,14,14
"7921","human",69,136,30,12,16,6,13,16,11
"7922","human",67,143,30,15,11,9,13,14,14
"7923","human",71,155,30,17,14,16,12,14,18
"7924","human",67,154,30,16,10,14,8,9,15
"7925","human",64,150,30,13,8,15,14,13,15
"7926","human",62,152,30,14,15,17,7,10,16
"7927","human",71,170,30,12,14,15,15,15,18
"7928","human",68,158,30,19,16,17,10,16,8
"7929","human",67,165,30,9,13,13,14,11,14
"7930","human",72,158,30,16,11,15,12,11,15
"7931","human",62,140,30,16,13,11,15,14,16
"7932","human",68,170,30,13,12,8,7,15,18
"7933","human",72,190,30,10,10,15,18,12,16
"7934","human",74,218,30,13,14,10,14,7,12
"7935","human",63,159,30,16,16,13,9,13,10
"7936","human",67,187,30,17,16,9,16,16,9
"7937","human",69,175,30,12,14,11,17,19,17
"7938","human",65,146,30,15,11,14,18,9,15
"7939","human",70,180,30,16,10,16,13,15,14
"7940","human",71,185,30,11,19,9,15,7,15
"7941","human",68,170,30,14,12,16,9,17,18
"7942","human",68,194,30,11,13,11,16,14,13
"7943","human",67,132,30,15,12,15,14,9,10
"7944","human",68,170,30,16,16,11,13,13,16
"7945","human",65,137,30,11,19,11,12,13,10
"7946","human",63,152,30,12,9,19,16,19,15
"7947","human",60,130,30,11,13,13,14,15,13
"7948","human",62,134,30,9,13,14,11,16,16
"7949","human",60,130,30,16,11,14,13,16,13
"7950","human",64,134,30,16,13,13,13,18,14
"7951","human",67,187,30,17,11,11,8,15,9
"7952","human",70,180,30,16,11,7,10,9,10
"7953","human",70,194,30,12,11,15,13,14,13
"7954","human",67,176,30,12,16,13,11,9,9
"7955","human",58,122,30,16,17,13,15,11,9
"7956","human",60,142,30,11,10,16,16,13,14
"7957","human",65,128,30,17,9,12,16,17,15
"7958","human",67,154,30,15,15,12,14,18,11
"7959","human",69,214,30,13,12,12,19,18,13
"7960","human",72,190,30,18,16,12,11,15,12
"7961","human",72,190,30,12,13,15,15,17,16
"7962","human",66,190,30,12,17,15,13,13,12
"7963","human",72,158,30,12,16,12,16,10,15
"7964","human",68,206,30,10,14,11,13,11,10
"7965","human",65,155,30,14,12,11,8,14,14
"7966","human",67,154,30,17,11,13,15,12,10
"7967","human",62,158,30,10,17,14,10,12,17
"7968","human",71,140,30,11,6,12,14,9,13
"7969","human",65,155,30,16,11,12,9,15,10
"7970","human",74,218,30,15,14,14,7,18,16
"7971","human",69,188,30,12,8,14,9,13,17
"7972","human",66,180,30,15,12,13,12,11,12
"7973","human",71,185,30,11,11,9,15,7,17
"7974","human",66,190,30,16,12,17,9,13,9
"7975","human",60,134,30,15,13,18,14,12,12
"7976","human",68,134,30,18,13,17,17,13,11
"7977","human",67,176,30,11,10,13,11,10,13
"7978","human",66,170,30,14,8,11,14,14,16
"7979","human",71,230,30,15,15,14,16,17,11
"7980","human",72,190,30,10,11,6,14,18,11
"7981","human",69,201,30,13,16,9,14,11,18
"7982","human",70,166,30,12,10,6,10,13,11
"7983","human",66,170,30,19,7,11,15,12,13
"7984","human",66,160,30,8,12,14,14,9,15
"7985","human",63,145,30,13,7,17,9,15,14
"7986","human",62,134,30,9,9,13,15,14,18
"7987","human",64,142,30,12,13,15,12,17,12
"7988","human",63,152,30,15,14,6,15,10,16
"7989","human",69,162,30,18,17,13,5,8,13
"7990","human",69,188,30,7,19,10,13,9,13
"7991","human",67,176,30,13,16,15,14,14,17
"7992","human",67,165,30,11,15,10,16,12,15
"7993","human",75,224,30,10,14,15,12,10,15
"7994","human",72,174,30,11,14,14,16,9,16
"7995","human",63,166,30,10,10,11,12,13,10
"7996","human",70,208,30,11,16,11,9,15,12
"7997","human",71,185,30,11,11,13,15,14,11
"7998","human",72,238,30,16,15,17,11,14,12
"7999","human",62,134,30,17,18,11,10,11,15
"8000","human",65,173,30,15,14,15,16,10,12
"8001","human",69,149,30,10,11,13,9,19,17
"8002","human",70,152,30,15,14,12,13,13,12
"8003","human",75,224,30,12,18,12,10,16,10
"8004","human",61,135,30,16,15,17,11,13,14
"8005","human",75,205,30,11,6,15,8,18,14
"8006","human",71,185,30,13,13,12,12,13,13
"8007","human",70,152,30,12,11,15,13,12,15
"8008","human",73,195,30,13,13,11,15,14,17
"8009","human",64,166,30,15,17,13,17,14,12
"8010","human",66,160,30,18,13,13,9,18,16
"8011","human",64,150,30,11,18,17,13,15,16
"8012","human",73,195,30,19,18,10,16,12,16
"8013","human",72,158,30,10,14,17,18,16,16
"8014","human",72,190,30,16,16,15,12,10,16
"8015","human",71,185,30,19,18,12,16,17,13
"8016","human",73,212,30,14,17,12,14,14,19
"8017","human",74,182,30,8,16,12,16,17,18
"8018","human",63,152,30,12,10,15,10,13,16
"8019","human",72,174,30,12,12,13,11,18,18
"8020","human",63,152,30,15,17,11,16,15,12
"8021","human",62,122,30,19,13,17,13,9,14
"8022","human",71,170,30,14,10,11,12,17,16
"8023","human",62,152,30,8,14,10,16,15,10
"8024","human",62,140,30,15,10,18,14,17,12
"8025","human",65,146,30,14,14,11,9,15,7
"8026","human",67,165,30,16,9,10,15,14,11
"8027","human",66,160,30,11,14,16,16,11,12
"8028","human",59,122,30,11,19,15,13,15,9
"8029","human",62,140,30,14,9,12,17,16,8
"8030","human",67,165,30,13,7,10,16,16,19
"8031","human",69,188,30,16,16,17,15,14,11
"8032","human",68,170,30,16,11,12,18,13,11
"8033","human",68,158,30,16,8,11,15,10,14
"8034","human",63,138,30,15,13,18,13,18,14
"8035","human",61,150,30,14,12,14,12,9,12
"8036","human",63,138,30,16,7,7,13,9,10
"8037","human",73,161,30,18,13,7,9,17,11
"8038","human",70,180,30,14,12,15,11,18,9
"8039","human",62,146,30,15,7,13,11,13,14
"8040","human",69,149,30,18,12,19,11,14,16
"8041","human",68,134,30,17,13,9,11,10,18
"8042","human",69,188,30,13,10,12,11,11,15
"8043","human",71,185,30,10,16,13,13,13,13
"8044","human",71,200,30,11,11,14,8,12,12
"8045","human",74,200,30,17,13,14,9,8,13
"8046","human",66,160,30,17,14,15,10,13,10
"8047","human",71,215,30,15,16,16,10,6,13
"8048","human",66,160,30,10,15,15,10,16,16
"8049","human",76,190,30,12,11,14,14,11,8
"8050","human",71,185,30,13,12,12,13,12,19
"8051","human",67,154,30,11,10,12,17,16,15
"8052","human",66,180,30,13,16,9,18,12,14
"8053","human",67,187,30,13,16,16,16,10,14
"8054","human",72,206,30,15,16,16,15,14,14
"8055","human",66,160,30,13,12,18,18,14,10
"8056","human",69,188,30,16,15,11,9,16,13
"8057","human",73,178,30,11,15,11,12,9,16
"8058","human",69,175,30,15,7,14,11,16,14
"8059","human",66,160,30,13,11,6,11,15,11
"8060","human",59,119,30,12,14,19,13,11,17
"8061","human",67,165,30,5,13,15,17,11,19
"8062","human",69,162,30,17,11,13,12,5,9
"8063","human",58,120,30,13,10,11,12,15,7
"8064","human",58,116,30,18,11,13,15,17,19
"8065","human",68,158,30,11,7,9,16,14,17
"8066","human",66,160,30,16,16,15,13,17,15
"8067","human",60,118,30,14,9,13,16,17,12
"8068","human",73,212,30,8,15,9,11,10,13
"8069","human",67,132,30,12,13,12,9,9,14
"8070","human",66,140,30,15,12,17,15,12,16
"8071","human",65,155,30,16,6,10,12,15,15
"8072","human",71,215,30,16,12,11,13,10,11
"8073","human",66,140,30,12,12,13,8,15,14
"8074","human",68,170,30,13,11,16,10,12,16
"8075","human",63,152,30,17,18,11,14,14,14
"8076","human",69,162,30,7,15,11,11,16,14
"8077","human",71,155,30,11,15,16,13,13,11
"8078","human",67,187,30,11,10,14,13,14,12
"8079","human",73,195,30,10,13,15,10,10,12
"8080","human",74,236,30,13,13,16,13,11,11
"8081","human",76,170,30,9,12,13,12,12,15
"8082","human",66,160,30,15,15,16,14,15,9
"8083","human",66,160,30,14,13,14,16,13,12
"8084","human",68,206,30,13,14,11,15,16,13
"8085","human",69,175,30,14,11,9,13,14,16
"8086","human",67,187,30,13,11,15,17,7,18
"8087","human",67,154,30,17,11,14,14,9,11
"8088","human",69,175,30,15,17,15,12,13,16
"8089","human",75,186,30,18,16,13,14,13,17
"8090","human",71,215,30,16,17,17,8,16,15
"8091","human",68,158,30,15,10,12,16,10,9
"8092","human",74,218,30,11,13,18,10,14,10
"8093","human",69,201,30,18,15,13,14,11,13
"8094","human",69,175,30,13,10,18,13,13,13
"8095","human",66,160,30,11,12,14,11,12,18
"8096","human",59,131,30,12,9,15,15,17,10
"8097","human",64,150,30,17,16,10,12,16,15
"8098","human",65,155,30,9,14,11,12,17,18
"8099","human",66,130,30,12,11,13,11,10,19
"8100","human",68,182,30,12,16,6,16,15,9
"8101","human",68,182,30,12,13,17,15,17,12
"8102","human",75,186,30,15,16,10,14,10,8
"8103","human",66,160,30,8,14,11,13,15,17
"8104","human",59,134,30,15,15,18,11,15,16
"8105","human",64,158,30,12,9,15,11,14,18
"8106","human",63,131,30,15,12,11,16,13,11
"8107","human",61,150,30,14,12,12,13,17,6
"8108","human",64,134,30,13,13,17,14,13,17
"8109","human",62,140,30,15,10,11,15,13,11
"8110","human",69,188,30,15,12,14,15,12,15
"8111","human",72,206,30,13,12,14,16,14,11
"8112","human",61,135,30,13,14,13,17,15,11
"8113","human",66,130,30,15,16,13,11,10,11
"8114","human",65,137,30,13,11,14,13,15,15
"8115","human",71,215,30,13,8,10,11,14,19
"8116","human",68,170,30,11,13,11,16,14,13
"8117","human",71,155,30,14,15,15,14,15,16
"8118","human",68,170,30,19,14,16,14,15,13
"8119","human",69,188,30,12,10,11,18,15,10
"8120","human",63,152,30,14,13,13,11,16,11
"8121","human",68,158,30,8,12,10,13,6,16
"8122","human",61,125,30,15,16,15,11,9,16
"8123","human",64,158,30,17,14,16,15,14,17
"8124","human",72,142,30,14,10,16,11,12,10
"8125","human",70,152,30,17,13,10,13,8,10
"8126","human",68,170,30,13,13,16,16,14,9
"8127","human",62,128,30,11,13,11,15,17,16
"8128","human",66,130,30,15,17,12,10,11,15
"8129","human",75,186,30,11,16,12,10,14,13
"8130","human",66,190,30,18,18,11,17,13,15
"8131","human",65,173,30,13,9,12,17,12,13
"8132","human",69,162,30,14,11,12,14,11,9
"8133","human",62,158,30,13,14,15,16,17,11
"8134","human",69,214,30,15,11,11,14,12,18
"8135","human",68,158,30,11,13,12,18,6,10
"8136","human",62,128,30,15,13,15,14,14,11
"8137","human",61,135,30,11,16,17,16,12,11
"8138","human",69,175,30,16,11,16,10,11,13
"8139","human",66,180,30,18,15,14,13,14,12
"8140","human",71,155,30,13,10,13,16,12,14
"8141","human",75,224,30,15,13,12,10,12,19
"8142","human",62,158,30,8,15,17,14,14,15
"8143","human",64,142,30,18,13,9,10,13,11
"8144","human",68,194,30,13,16,11,11,6,15
"8145","human",67,165,30,15,17,9,16,16,19
"8146","human",71,185,30,11,9,16,17,9,9
"8147","human",71,170,30,12,11,12,16,15,15
"8148","human",72,190,30,10,14,13,15,9,16
"8149","human",63,138,30,13,13,17,14,14,10
"8150","human",64,174,30,15,12,15,17,17,5
"8151","human",66,140,30,11,13,15,15,13,16
"8152","human",67,143,30,18,16,8,13,14,17
"8153","human",62,152,30,11,17,16,16,8,13
"8154","human",62,146,30,17,10,10,14,11,13
"8155","human",71,185,30,11,7,14,15,8,13
"8156","human",70,138,30,8,12,11,14,18,11
"8157","human",67,176,30,15,15,12,12,12,19
"8158","human",64,166,30,9,13,13,17,16,14
"8159","human",69,201,30,12,10,13,16,9,19
"8160","human",65,164,30,11,17,11,14,17,8
"8161","human",70,180,30,15,8,10,10,14,9
"8162","human",76,170,30,10,10,16,14,16,15
"8163","human",64,134,30,18,15,16,11,15,15
"8164","human",66,170,30,8,10,14,11,14,13
"8165","human",68,182,30,15,17,16,15,11,14
"8166","human",65,146,30,17,15,14,6,14,16
"8167","human",62,152,30,13,17,10,14,13,8
"8168","human",70,222,30,7,15,10,17,17,11
"8169","human",72,174,30,17,13,12,12,16,11
"8170","human",69,162,30,9,8,12,13,13,14
"8171","human",74,200,30,11,13,6,14,15,10
"8172","human",76,210,30,8,13,6,12,11,14
"8173","human",74,218,30,12,11,15,14,12,14
"8174","human",69,188,30,12,15,8,16,13,16
"8175","human",68,158,30,16,17,12,16,10,12
"8176","human",72,206,30,15,16,8,10,13,11
"8177","human",76,250,30,12,12,8,13,15,18
"8178","human",67,154,30,15,14,10,9,12,8
"8179","human",71,200,30,16,17,14,12,7,15
"8180","human",68,194,30,17,12,15,16,14,14
"8181","human",69,162,30,10,13,13,18,13,18
"8182","human",64,150,30,9,17,16,12,9,17
"8183","human",71,185,30,11,8,14,15,12,11
"8184","human",61,140,30,14,17,14,15,15,14
"8185","human",61,135,30,14,13,14,14,13,12
"8186","human",67,176,30,13,9,14,15,11,16
"8187","human",75,186,30,14,11,11,14,15,13
"8188","human",71,185,30,10,15,15,16,11,8
"8189","human",73,178,30,13,12,12,10,17,9
"8190","human",58,114,30,16,11,17,12,14,14
"8191","human",58,120,30,13,11,12,17,10,13
"8192","human",68,158,30,12,16,8,10,14,15
"8193","human",69,175,30,18,11,13,14,15,14
"8194","human",69,175,30,12,9,9,17,13,16
"8195","human",69,188,30,15,15,9,13,16,14
"8196","human",70,138,30,8,15,13,13,11,15
"8197","human",64,158,30,17,9,15,8,17,11
"8198","human",70,194,30,15,11,14,8,14,17
"8199","human",65,137,30,9,15,9,14,14,9
"8200","human",71,185,30,11,10,14,15,9,13
"8201","human",67,154,30,12,12,13,13,11,19
"8202","human",70,208,30,16,14,13,16,16,10
"8203","human",63,145,30,14,10,8,13,18,16
"8204","human",68,206,30,17,11,14,12,14,12
"8205","human",65,146,30,16,17,15,10,16,9
"8206","human",62,152,30,8,13,12,16,15,14
"8207","human",73,229,30,15,17,12,14,7,12
"8208","human",64,150,30,14,19,12,14,17,14
"8209","human",63,145,30,8,16,9,17,12,14
"8210","human",69,175,30,14,15,11,11,15,13
"8211","human",65,146,30,14,13,19,13,13,15
"8212","human",67,176,30,10,16,8,19,17,12
"8213","human",73,161,30,5,16,8,14,11,15
"8214","human",68,182,30,15,19,10,12,7,11
"8215","human",70,194,30,10,12,15,15,11,12
"8216","human",67,154,30,11,16,11,7,15,11
"8217","human",74,236,30,16,15,15,15,11,15
"8218","human",71,200,30,14,12,16,15,12,14
"8219","human",69,188,30,11,12,11,15,16,16
"8220","human",69,162,30,13,13,12,16,14,14
"8221","human",70,166,30,11,13,10,16,12,8
"8222","human",61,135,30,17,11,16,16,17,12
"8223","human",63,152,30,17,16,15,9,7,18
"8224","human",69,175,30,16,14,14,10,15,19
"8225","human",74,200,30,12,13,16,15,15,17
"8226","human",67,198,30,18,16,15,13,14,14
"8227","human",64,150,30,11,16,12,18,13,12
"8228","human",70,194,30,14,13,19,19,11,14
"8229","human",64,150,30,13,11,12,15,13,18
"8230","human",62,152,30,16,16,11,10,14,16
"8231","human",66,140,30,18,13,13,17,14,16
"8232","human",68,182,30,17,10,11,14,12,16
"8233","human",61,130,30,16,16,8,14,13,16
"8234","human",68,194,30,15,17,10,16,10,17
"8235","human",70,180,30,11,17,18,13,14,17
"8236","human",67,198,30,14,13,10,13,7,11
"8237","human",61,135,30,11,14,10,19,11,18
"8238","human",68,182,30,16,13,12,8,11,15
"8239","human",60,142,30,16,14,16,14,17,11
"8240","human",65,164,30,14,13,14,11,19,13
"8241","human",61,140,30,18,14,17,17,16,15
"8242","human",70,166,30,15,18,13,16,15,8
"8243","human",61,130,30,10,14,10,11,13,13
"8244","human",66,150,30,13,17,16,13,15,13
"8245","human",70,180,30,13,18,13,12,13,11
"8246","human",74,218,30,7,7,13,12,12,13
"8247","human",68,170,30,11,14,10,19,17,17
"8248","human",65,155,30,12,12,16,13,13,11
"8249","human",72,206,30,15,14,13,5,15,16
"8250","human",61,130,30,14,15,10,11,15,12
"8251","human",76,250,30,16,15,15,15,10,12
"8252","human",60,142,30,16,12,11,16,13,7
"8253","human",71,185,30,10,14,13,12,14,13
"8254","human",68,194,30,14,18,16,11,16,7
"8255","human",73,178,30,16,13,8,15,18,11
"8256","human",68,158,30,15,16,12,13,14,9
"8257","human",67,176,30,15,18,10,9,15,12
"8258","human",68,194,30,11,15,16,9,11,10
"8259","human",62,128,30,10,18,16,10,9,9
"8260","human",61,145,30,13,12,18,16,16,14
"8261","human",60,122,30,15,11,14,12,14,11
"8262","human",64,142,30,14,15,15,6,11,15
"8263","human",60,138,30,14,14,14,9,13,19
"8264","human",61,130,30,14,17,11,14,10,14
"8265","human",62,152,30,13,5,14,12,10,10
"8266","human",67,165,30,11,13,13,16,15,10
"8267","human",72,142,30,17,13,19,10,14,10
"8268","human",69,136,30,8,10,15,11,15,15
"8269","human",72,158,30,13,18,17,13,18,17
"8270","human",70,194,30,14,16,13,17,15,9
"8271","human",70,180,30,13,14,12,12,14,13
"8272","human",64,126,30,18,13,19,10,15,8
"8273","human",61,150,30,17,15,14,12,14,13
"8274","human",72,222,30,9,11,13,10,11,10
"8275","human",72,222,30,7,16,14,9,8,15
"8276","human",73,161,30,14,9,11,14,11,13
"8277","human",62,140,30,16,11,11,15,12,14
"8278","human",72,238,30,15,14,14,11,11,11
"8279","human",66,150,30,12,16,13,9,16,12
"8280","human",69,175,30,12,18,14,13,15,14
"8281","human",62,140,30,14,14,15,11,11,13
"8282","human",72,238,30,10,14,18,12,12,13
"8283","human",60,130,30,12,12,10,12,7,13
"8284","human",69,149,30,13,13,12,15,13,8
"8285","human",69,175,30,16,11,12,12,19,9
"8286","human",60,130,30,15,15,10,17,15,11
"8287","human",65,155,30,13,16,12,13,16,15
"8288","human",70,194,30,16,14,14,19,16,11
"8289","human",67,165,30,11,12,11,14,10,16
"8290","human",66,160,30,9,14,17,7,15,12
"8291","human",71,200,30,14,11,12,11,18,7
"8292","human",60,130,30,13,12,10,15,12,13
"8293","human",65,155,30,13,9,10,12,10,14
"8294","human",76,250,30,13,19,13,14,12,15
"8295","human",63,131,30,15,18,14,14,17,16
"8296","human",68,158,30,13,13,12,12,14,8
"8297","human",67,198,30,16,16,17,14,12,15
"8298","human",69,136,30,15,13,19,12,13,16
"8299","human",60,126,30,15,16,12,14,11,11
"8300","human",70,166,30,13,11,16,14,16,14
"8301","human",70,222,30,11,16,17,10,11,12
"8302","human",61,130,30,15,13,13,6,14,9
"8303","human",66,180,30,16,15,15,10,7,13
"8304","human",65,128,30,8,14,16,14,18,14
"8305","human",64,150,30,14,10,14,15,17,15
"8306","human",66,190,30,13,15,15,16,14,11
"8307","human",64,134,30,6,16,11,15,13,18
"8308","human",67,165,30,14,14,13,15,19,18
"8309","human",70,180,30,14,12,17,9,12,11
"8310","human",69,201,30,14,15,10,9,17,14
"8311","human",72,174,30,15,12,11,12,17,12
"8312","human",70,194,30,10,10,9,12,16,13
"8313","human",71,215,30,14,17,6,12,16,13
"8314","human",67,187,30,7,16,15,15,17,13
"8315","human",64,158,30,10,11,14,8,12,17
"8316","human",67,198,30,14,14,14,15,16,11
"8317","human",58,120,30,14,11,13,12,14,7
"8318","human",64,150,30,18,15,11,17,13,15
"8319","human",65,155,30,14,9,15,10,19,18
"8320","human",67,154,30,11,14,9,16,17,13
"8321","human",63,138,30,13,10,16,18,8,15
"8322","human",61,130,30,10,13,11,16,6,12
"8323","human",70,222,30,11,12,14,13,11,15
"8324","human",66,140,30,15,15,14,17,17,15
"8325","human",59,119,30,15,14,11,13,11,13
"8326","human",69,175,30,8,11,14,16,16,16
"8327","human",65,155,30,11,13,11,13,13,8
"8328","human",65,146,30,15,13,10,19,14,16
"8329","human",63,166,30,12,17,14,13,12,6
"8330","human",73,229,30,12,17,10,14,18,9
"8331","human",60,130,30,13,11,8,11,10,14
"8332","human",65,137,30,13,12,10,9,12,12
"8333","human",68,194,30,17,12,14,13,14,12
"8334","human",70,194,30,15,17,16,9,17,14
"8335","human",66,180,30,13,15,10,15,12,13
"8336","human",64,142,30,15,16,12,15,12,15
"8337","human",69,175,30,15,15,13,14,8,14
"8338","human",75,262,30,14,16,13,11,14,15
"8339","human",66,150,30,11,15,18,17,13,15
"8340","human",63,131,30,8,14,16,9,16,15
"8341","human",58,114,30,12,14,18,13,16,11
"8342","human",61,135,30,11,13,13,15,9,6
"8343","human",67,143,30,14,8,18,18,16,15
"8344","human",59,122,30,14,5,11,13,16,9
"8345","human",72,190,30,14,12,14,14,8,15
"8346","human",72,158,30,15,10,12,13,18,14
"8347","human",64,134,30,11,10,15,13,17,16
"8348","human",64,142,30,15,12,15,18,15,14
"8349","human",73,178,30,10,10,14,12,15,14
"8350","human",66,150,30,11,13,17,16,16,12
"8351","human",72,190,30,15,13,12,12,15,18
"8352","human",62,146,30,17,8,17,16,13,15
"8353","human",66,150,30,15,15,15,9,17,11
"8354","human",61,140,30,15,10,10,12,9,15
"8355","human",67,165,30,13,17,13,11,16,11
"8356","human",66,170,30,15,13,19,13,14,13
"8357","human",76,230,30,11,17,13,19,16,12
"8358","human",72,190,30,18,12,14,9,16,9
"8359","human",60,130,30,9,10,11,18,12,15
"8360","human",68,170,30,15,11,8,18,10,8
"8361","human",68,170,30,13,12,15,12,13,14
"8362","human",60,126,30,11,14,15,16,12,16
